Category_Code,Category_Description,Service_Code,Service_Code_Description,Service_Code_Unit_of_Measure,Container_Size,Is_Rental_Flag,Is_Service_Flag,Inscope_WP_Flag,Inscope_OC_Flag,Service_Lift_Type,Service_Waste_Stream,SK_Service,Activity_Name,Record_Volume,Source_System
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,23585,C&I,0,VRP
300,Lift On,300842,Remove 8.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,66953,C&I,0,VRP
100,Front Lift,101510,Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,90795,C&I,0,VRP
300,Lift On,300433,Tip P/M3 4.0M Bin (LO),M3,0,0,1,0,0,N/A,N/A,56844,C&I,0,VRP
200,Roll On Roll Off,203041,Deliver 30M Bin,EA,0,0,0,0,0,RORO,General Waste,56290,C&I,0,VRP
660,MGB Medical\Pathological,664200,Clear 20LT Infect Pail,M3,0.02,0,1,0,0,N/A,N/A,44870,C&I,1,VRP
730,Grease Trap,730024,Grease Trap Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,78543,Liquid,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,67528,C&I,1,VRP
500,MGB Rear Lift,502470,Contract Clear 240LT Cart,M3,0.24,0,1,0,0,Rear Lift,General Waste,62712,C&I,1,VRP
540,MGB Sharps,541449,Sale of 1.4LT Sharps Bin,EA,0,0,0,0,0,N/A,N/A,57508,Sale of Other,0,VRP
500,MGB Rear Lift,500172,Clear 1100LT Cart Nil Chg,M3,1.1,0,1,0,0,Rear Lift,General Waste,35757,C&I,1,VRP
300,Lift On,300900,Clear 9.0M Bin (LO),M3,9,0,1,0,0,N/A,N/A,67509,C&I,1,VRP
130,Front Lift Organic,133072,Clr 3.0M Org Bin Nil Chg,M3,3,0,1,0,0,Front Lift,Organic,6321,C&I,1,VRP
180,Front Lift Recycling,183007,Clear Customer 3.0M Recyc,M3,3,0,1,0,1,Front Lift,Recycling,42671,C&I,1,VRP
900,Miscellaneous,900061,Paper Invoice Fee,EA,0,0,0,0,0,N/A,N/A,87450,Sale of Other,0,VRP
500,MGB Rear Lift,500089,Chg Contract Cancellation,EA,0,0,0,0,0,Rear Lift,General Waste,32492,C&I,0,VRP
600,MGB Co-Mingle,602472,Clear 240LT Co-Mingle Nil,M3,0.24,0,1,0,0,Rear Lift,Co-Mingle,29979,C&I,1,VRP
500,MGB Rear Lift,506643,Exchange 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,90781,C&I,0,VRP
992,Adjustments,999944,Reallocation Jnl DR - GST,EA,0,0,0,0,0,N/A,N/A,81594,Sale of Other,0,VRP
300,Lift On,300200,Clear 2.0M Bin (LO),M3,2,0,1,0,0,N/A,N/A,74003,C&I,1,VRP
100,Front Lift,101510,Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,85384,C&I,0,VRP
180,Front Lift Recycling,183041,Deliver 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,53249,C&I,0,VRP
350,Skips,350700,Clear 7.0M Skip Bin,M3,7,0,1,0,0,N/A,N/A,73541,C&I,1,VRP
150,Front Lift Clean Up,153032,Tip P/Tonne 3.0M Clean Up,TON,0,0,1,0,0,N/A,N/A,76361,C&I,0,VRP
555,MGB Refresh Hygienic,559800,Service Nappy Bin,EA,0,0,1,0,0,N/A,N/A,88552,C&I,1,VRP
240,Hook Lift,242300,Clear 23M Bin (HL),M3,23,0,1,0,0,RORO,General Waste,62375,C&I,1,VRP
120,Front Lift Feeder Bins,121541,Deliver 1.5M Tippler Bin,EA,0,0,0,0,0,N/A,N/A,73091,C&I,0,VRP
500,MGB Rear Lift,502449,Sale of 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,51480,Sale of Other,0,VRP
350,Skips,350442,Remove 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,9596,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,79511,Sale of Other,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,58713,C&I,1,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,84333,C&I,1,VRP
180,Front Lift Recycling,180048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,Recycling,52040,C&I,0,VRP
300,Lift On,300342,Remove 3.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,53129,C&I,0,VRP
600,MGB Co-Mingle,601111,Rent Monthly 1100LT Co-Mi,EA,0,1,0,0,0,Rear Lift,Co-Mingle,59202,C&I,0,VRP
350,Skips,350272,Clear 2.0M Skip Nil Chg,M3,2,0,1,0,0,N/A,N/A,79487,C&I,1,VRP
240,Hook Lift,241232,Tip P/Tonne 12M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,56817,C&I,0,VRP
350,Skips,350300,Clear 3.0M Skip Bin,M3,3,0,1,0,0,N/A,N/A,15072,C&I,1,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,81208,Sale of Other,0,VRP
100,Front Lift,101542,Remove 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,20456,C&I,0,VRP
580,MGB Commercial Recycling,582410,Rent 240LT Recycle Cart,EA,0,1,0,0,0,Rear Lift,Recycling,39421,C&I,0,VRP
100,Front Lift,101100,Clear 1.1M Bin,M3,1.1,0,1,1,1,Front Lift,General Waste,75320,C&I,1,VRP
350,Skips,350442,Remove 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,76950,C&I,0,VRP
350,Skips,352341,Deliver 23M Skip Bin,EA,0,0,0,0,0,N/A,N/A,7969,C&I,0,VRP
600,MGB Co-Mingle,606600,Clear 660LT Co-Mingle Car,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,49174,C&I,1,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,76857,C&I,1,VRP
600,MGB Co-Mingle,600002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,Co-Mingle,65778,C&I,1,VRP
580,MGB Commercial Recycling,582400,Clear 240LT Recycle Cart,M3,0.24,0,1,0,1,Rear Lift,Recycling,68692,C&I,1,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,80211,C&I,1,VRP
457,Subcontractor MGB Confidential,457200,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,58890,C&I,1,VRP
280,Roll On Roll Off Recyclin,281500,Clear 15M Recycle Bin,M3,15,0,1,0,0,RORO,Recycling,22636,C&I,1,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,73301,Sale of Other,0,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,82095,C&I,1,VRP
130,Front Lift Organic,131572,Clear 1.5M Org Bin NilChg,M3,1.5,0,1,0,0,Front Lift,Organic,1366,C&I,1,VRP
100,Front Lift,100055,Charge Attendance,EA,0,0,0,0,0,Front Lift,General Waste,40386,C&I,0,VRP
100,Front Lift,103042,Remove 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,79826,C&I,0,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,66200,C&I,1,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,72278,C&I,1,VRP
200,Roll On Roll Off,203142,Remove 31M Bin,EA,0,0,0,0,0,RORO,General Waste,9950,C&I,0,VRP
240,Hook Lift,241532,Tip P/Tonne 15M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,59577,C&I,0,VRP
500,MGB Rear Lift,500032,Tip P/Tonne Waste,TON,0,0,1,0,0,Rear Lift,General Waste,65182,C&I,0,VRP
100,Front Lift,101510,Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,20330,C&I,0,VRP
240,Hook Lift,241241,Deliver 12M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,59657,C&I,0,VRP
100,Front Lift,100700,Clear 0.75M Bin,M3,0.75,0,1,1,1,Front Lift,General Waste,58712,C&I,1,VRP
100,Front Lift,103042,Remove 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,43111,C&I,0,VRP
600,MGB Co-Mingle,600002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,Co-Mingle,58395,C&I,1,VRP
100,Front Lift,101742,Remove 1.75M Bin,EA,0,0,0,0,0,Front Lift,General Waste,68021,C&I,0,VRP
992,Adjustments,999944,Reallocation Jnl DR - GST,EA,0,0,0,0,0,N/A,N/A,11841,Sale of Other,0,VRP
100,Front Lift,104543,Exchange 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,13690,C&I,0,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,69323,C&I,0,VRP
300,Lift On,300644,Relocate 6.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,66865,C&I,0,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,77939,C&I,1,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,75088,C&I,0,VRP
800,Total Waste Management,801031,Tip P/KG Waste,KG,0,0,1,0,0,N/A,N/A,56261,C&I,0,VRP
855,CDS,856743,Exchange 660LT RVM Glass,EA,0,0,0,0,0,N/A,N/A,101573,C&I,0,VRP
530,MGB Green Waste/Organics,532500,Clear 240LT Organics,M3,0.24,0,1,1,1,Rear Lift,Organic,44017,C&I,1,VRP
500,MGB Rear Lift,502471,Extra Clear 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,84266,C&I,0,VRP
240,Hook Lift,241572,Clear 15M Bin Nil Charge,M3,15,0,1,0,0,RORO,General Waste,72627,C&I,1,VRP
240,Hook Lift,240632,Tip P/Tonne 6.0M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,52004,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,58326,C&I,0,VRP
500,MGB Rear Lift,500140,Repair 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,72452,C&I,0,VRP
500,MGB Rear Lift,500100,Clear 1100LT Cart,M3,1.1,0,1,1,1,Rear Lift,General Waste,6457,C&I,1,VRP
660,MGB Medical\Pathological,664241,Deliver 20LT Infect Pail,EA,0,0,0,0,0,N/A,N/A,13969,C&I,0,VRP
600,MGB Co-Mingle,606600,Clear 660LT Co-Mingle Car,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,51208,C&I,1,VRP
280,Roll On Roll Off Recyclin,283141,Deliver 31M Recycle Bin,EA,0,0,0,0,0,RORO,Recycling,47934,C&I,0,VRP
480,Subcontractor Miscellaneo,480031,Tip P/KG Waste,KG,0,0,1,0,0,N/A,N/A,55812,C&I,0,VRP
500,MGB Rear Lift,502441,Deliver 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,89669,C&I,0,VRP
100,Front Lift,103011,Rent Monthly 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,70601,C&I,0,VRP
350,Skips,350932,Tip P/Tonne 9.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,74518,C&I,0,VRP
250,Hook Lift Packer,253032,Tip P/Tonne 30M Packer,TON,0,0,1,0,0,RORO,General Waste,73454,C&I,0,VRP
910,Recharges,910090,Credit Adjustment,ADJ,0,0,0,0,0,N/A,N/A,54284,Sale of Other,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,16944,C&I,0,VRP
350,Skips,350541,Deliver 5.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,61804,C&I,0,VRP
180,Front Lift Recycling,184542,Remove 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,76943,C&I,0,VRP
260,Hook Lift Small,260832,Tip P/Tonne 8.0M Bin (HL),TON,0,0,1,0,0,N/A,N/A,59502,C&I,0,VRP
730,Grease Trap,730076,EPA Docket Charge,EA,0,0,0,0,0,N/A,N/A,58773,Liquid,0,VRP
530,MGB Green Waste/Organics,531407,Clear Cust 140LT Organics,M3,0.14,0,1,1,1,Rear Lift,Organic,15435,C&I,1,VRP
220,Roll On Roll Off Feeder B,221511,Rent Monthly 1.5M Tippler,EA,0,1,0,0,0,N/A,N/A,19555,C&I,0,VRP
240,Hook Lift,241500,Clear 15M Bin (HL),M3,15,0,1,0,0,RORO,General Waste,75545,C&I,1,VRP
130,Front Lift Organic,133043,Exchange 3.0M Organic Bin,EA,0,0,0,0,0,Front Lift,Organic,34996,C&I,0,VRP
710,Septic,710056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,88322,Liquid,0,VRP
730,Grease Trap,730000,Grease Trap Serv P/Load,EA,0,0,1,0,0,N/A,N/A,76652,Liquid,0,VRP
855,CDS,856694,Rebate for RetEarn Bin,EA,0,0,1,0,0,N/A,N/A,68918,Rebate,0,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,2252,C&I,0,VRP
290,Roll On Roll Off Recyc Pa,290039,Charge Weighbridge,EA,0,0,1,0,0,RORO,Recycling,69416,C&I,0,VRP
180,Front Lift Recycling,186000,Clear 6.0M Recycle Bin,M3,6,0,1,0,1,Front Lift,Recycling,61660,C&I,1,VRP
240,Hook Lift,241572,Clear 15M Bin Nil Charge,M3,15,0,1,0,0,RORO,General Waste,55522,C&I,1,VRP
100,Front Lift,104542,Remove 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,59864,C&I,0,VRP
350,Skips,350441,Deliver 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,30114,C&I,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,67284,C&I,1,VRP
180,Front Lift Recycling,184541,Deliver 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,69192,C&I,0,VRP
300,Lift On,300841,Deliver 8.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,50260,C&I,0,VRP
130,Front Lift Organic,133041,Deliver 3.0M Organic Bin,EA,0,0,0,0,0,Front Lift,Organic,43786,C&I,0,VRP
500,MGB Rear Lift,506642,Remove 660LT cart,EA,0,0,0,0,0,Rear Lift,General Waste,40026,C&I,0,VRP
100,Front Lift,100067,FL Wkly Weight Charge,TON,0,0,1,0,0,Front Lift,General Waste,89483,C&I,0,VRP
200,Roll On Roll Off,209915,Fuel Surcharge RoRo,EA,0,0,0,0,0,RORO,General Waste,38033,C&I,0,VRP
350,Skips,353142,Remove 31M Skip Bin,EA,0,0,0,0,0,N/A,N/A,32967,C&I,0,VRP
170,Front Lift Domestic Recycling,171572,Clear 1.5M MuniRec NilChg,M3,1.5,0,1,0,0,N/A,N/A,24309,C&I,1,VRP
710,Septic,710172,PortableToilet ServNilChg,EA,0,0,1,0,0,N/A,N/A,3260,Liquid,0,VRP
300,Lift On,300600,Clear 6.0M Bin (LO),M3,6,0,1,0,0,N/A,N/A,65531,C&I,1,VRP
710,Septic,710050,Septic Service P/Hour,HR,0,0,1,0,0,N/A,N/A,89101,Liquid,0,VRP
350,Skips,350441,Deliver 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,42423,C&I,0,VRP
100,Front Lift,103011,Rent Monthly 3.0m Bin,EA,0,1,0,0,0,Front Lift,General Waste,79852,C&I,0,VRP
710,Septic,710021,Septic Service P/KG,KG,0,0,1,0,0,N/A,N/A,75614,Liquid,0,VRP
500,MGB Rear Lift,500090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,General Waste,82692,C&I,0,VRP
500,MGB Rear Lift,500090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,General Waste,75034,C&I,0,VRP
350,Skips,352310,Rent 23M Skip Bin,EA,0,1,0,0,0,N/A,N/A,22503,C&I,0,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,60261,C&I,0,VRP
180,Front Lift Recycling,184510,Rent 4.5M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,57833,C&I,0,VRP
410,Subcontractor Front Lift,410045,Bin Cleaning,EA,0,0,0,0,0,N/A,N/A,61922,C&I,0,VRP
190,Front Lift Co-Mingle,193000,Clear 3.0M Co-Mingle Bin,M3,3,0,1,1,1,Front Lift,Co-Mingle,84457,C&I,1,VRP
240,Hook Lift,241532,Tip P/Tonne 15M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,56997,C&I,0,VRP
100,Front Lift,106643,Exchange 660LT Bin,EA,0,0,0,0,0,Front Lift,General Waste,50493,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,70024,C&I,0,VRP
500,MGB Rear Lift,501210,Rent 120LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,4403,C&I,0,VRP
570,MGB Confidential,572410,Rent 240LT Conf Cart,EA,0,1,0,0,0,N/A,N/A,26474,C&I,0,VRP
500,MGB Rear Lift,502443,Exchange 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,68042,C&I,0,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,50612,Sale of Other,0,VRP
100,Front Lift,101141,Deliver 1.1M Bin,EA,0,0,0,0,0,Front Lift,General Waste,90794,C&I,0,VRP
240,Hook Lift,243032,Tip P/Tonne 30M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,70501,C&I,0,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,51557,C&I,0,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,55499,C&I,0,VRP
100,Front Lift,101100,Clear 1.1M Bin,M3,1.1,0,1,1,1,Front Lift,General Waste,62944,C&I,1,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,83487,C&I,0,VRP
200,Roll On Roll Off,201032,Tip P/Tonne 10M Bin,TON,0,0,1,0,0,RORO,General Waste,89951,C&I,0,VRP
300,Lift On,300633,Tip P/M3 6.0M Bin (LO),M3,0,0,1,0,0,N/A,N/A,81388,C&I,0,VRP
180,Front Lift Recycling,183072,Clear 3.0M Rec Nil Charge,M3,3,0,1,0,0,Front Lift,Recycling,91001,C&I,1,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,80550,C&I,0,VRP
900,Miscellaneous,900100,Late Payment Fee - GST,EA,0,0,0,0,0,N/A,N/A,79651,Sale of Other,0,VRP
240,Hook Lift,241510,Rent 15M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,84520,C&I,0,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,53133,C&I,1,VRP
500,MGB Rear Lift,501100,Clear 1.1M Bin,M3,1.1,0,1,1,1,Rear Lift,General Waste,50628,C&I,1,VRP
500,MGB Rear Lift,506610,Rent 660LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,70259,C&I,0,VRP
470,Subcontractor Liquid,470051,Truck Hire P/Hour,HR,0,0,0,0,0,N/A,N/A,63576,C&I,0,VRP
100,Front Lift,104541,Deliver 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,50834,C&I,0,VRP
240,Hook Lift,241543,Exchange 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,71754,C&I,0,VRP
500,MGB Rear Lift,500048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Rear Lift,General Waste,39139,C&I,0,VRP
200,Roll On Roll Off,201572,Clear 15M Bin Nil Charge,M3,15,0,1,0,0,RORO,General Waste,39010,C&I,1,VRP
300,Lift On,300641,Deliver 6.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,68362,C&I,0,VRP
300,Lift On,300441,Deliver 4.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,74552,C&I,0,VRP
580,MGB Commercial Recycling,581100,Clear 1100LT Recycle Cart,M3,1.1,0,1,0,1,Rear Lift,Recycling,91328,C&I,1,VRP
290,Roll On Roll Off Recyc Pa,293807,Clear Cust 38M Recyc Pack,M3,38,0,1,0,0,RORO,Recycling,1751,C&I,1,VRP
100,Front Lift,100045,Bin Cleaning,EA,0,0,0,0,0,Front Lift,General Waste,85450,C&I,0,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,88853,C&I,0,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,78907,C&I,0,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,37638,C&I,0,VRP
240,Hook Lift,240051,Truck Hire P/Hour,HR,0,0,0,0,0,RORO,General Waste,88699,C&I,0,VRP
350,Skips,351032,Tip P/Tonne 10M Skip Bin,TON,0,0,1,0,0,N/A,N/A,72774,C&I,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,64744,Sale of Other,0,VRP
180,Front Lift Recycling,183072,Clear 3.0M Rec Nil Charge,M3,3,0,1,0,0,Front Lift,Recycling,33089,C&I,1,VRP
560,MGB Clinical,565000,Clear 50LT Clinical Bin,M3,0.05,0,1,0,0,N/A,N/A,50076,C&I,1,VRP
150,Front Lift Clean Up,153010,Rent 3.0M Clean Up Bin,EA,0,1,0,0,0,N/A,N/A,74236,C&I,0,VRP
100,Front Lift,100098,Credit Adjustment No GST,ADJ,0,0,0,0,0,Front Lift,General Waste,25217,C&I,0,VRP
520,MGB Domestic Refuse,522407,Clear Customer 240LT Cart,M3,0.24,0,1,0,0,N/A,N/A,71309,C&I,1,VRP
500,MGB Rear Lift,500055,Charge Attendance,EA,0,0,0,0,0,Rear Lift,General Waste,7485,C&I,0,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,57984,C&I,0,VRP
240,Hook Lift,240456,Transportation P/Load,EA,0,0,1,0,0,RORO,General Waste,51441,C&I,0,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,66744,C&I,0,VRP
200,Roll On Roll Off,203011,Rent Monthly 30M Bin,EA,0,1,0,0,0,RORO,General Waste,37900,C&I,0,VRP
500,MGB Rear Lift,502410,Rent 240LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,20728,C&I,0,VRP
570,MGB Confidential,579400,Clear Conf Archive Box,M3,0,0,1,0,0,N/A,N/A,89531,C&I,1,VRP
640,MGB Beckton & Dickenson S,641941,Deliver 19LT B&D Sharps,EA,0,0,0,0,0,N/A,N/A,18452,C&I,0,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,53923,C&I,1,VRP
200,Roll On Roll Off,203032,Tip P/Tonne 30M Bin,TON,0,0,1,0,0,RORO,General Waste,47930,C&I,0,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,81672,C&I,1,VRP
100,Front Lift,100056,Transportation P/Hour,HR,0,0,1,0,0,Front Lift,General Waste,68290,C&I,0,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,54206,C&I,1,VRP
290,Roll On Roll Off Recyc Pa,294072,Clear 40M Recyc Pack Nil,M3,40,0,1,0,0,RORO,Recycling,33354,C&I,1,VRP
180,Front Lift Recycling,180090,Credit Adjustment,ADJ,0,0,0,0,0,Front Lift,Recycling,52147,C&I,0,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,85679,Sale of Other,0,VRP
500,MGB Rear Lift,501172,Clear 1.1M Bin Nil Charge,M3,1.1,0,1,0,0,Rear Lift,General Waste,25357,C&I,1,VRP
300,Lift On,301033,Tip P/M3 10M Bin (LO),M3,0,0,1,0,0,N/A,N/A,64826,C&I,0,VRP
500,MGB Rear Lift,500141,Deliver 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,91715,C&I,0,VRP
250,Hook Lift Packer,252307,Clear Customer 23M Packer,M3,23,0,1,0,0,RORO,General Waste,78492,C&I,1,VRP
100,Front Lift,102000,Clear 2.0M Bin,M3,2,0,1,1,1,Front Lift,General Waste,74425,C&I,1,VRP
555,MGB Refresh Hygienic,557200,Service Air Freshener Fan,EA,0,0,1,0,0,N/A,N/A,52656,C&I,1,VRP
100,Front Lift,102642,Remove 2.6M Bin,EA,0,0,0,0,0,Front Lift,General Waste,81060,C&I,0,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,50286,C&I,0,VRP
200,Roll On Roll Off,203055,Futile 30M Bin,EA,0,0,1,0,0,RORO,General Waste,21843,C&I,0,VRP
100,Front Lift,104500,Clear 4.5M Bin,M3,4.5,0,1,1,1,Front Lift,General Waste,2457,C&I,1,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,80839,C&I,0,VRP
580,MGB Commercial Recycling,580090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,Recycling,55621,C&I,0,VRP
570,MGB Confidential,571200,Clear 120LT Conf Cart,M3,0.12,0,1,0,0,N/A,N/A,39534,C&I,1,VRP
560,MGB Clinical,560049,Sundry Item,EA,0,0,0,0,0,N/A,N/A,22987,C&I,0,VRP
710,Septic,710116,Rent Daily PortableToilet,EA,0,1,0,0,0,N/A,N/A,30129,Liquid,0,VRP
510,MGB Commercial Refuse,512483,6 Mth Charge 240LT Cart,EA,0,0,0,0,0,N/A,N/A,71480,C&I,0,VRP
600,MGB Co-Mingle,602407,Clear Cust 240LT Co-Mingl,M3,0.24,0,1,1,1,Rear Lift,Co-Mingle,57488,C&I,1,VRP
580,MGB Commercial Recycling,582441,Deliver 240LT Recyc Cart,EA,0,0,0,0,0,Rear Lift,Recycling,15080,C&I,0,VRP
670,MGB Side Lift Recycling,679672,Clear Plastic Bag Nil Chg,M3,1,0,1,0,0,N/A,N/A,45297,C&I,1,VRP
300,Lift On,300049,Sundry Item,EA,0,0,0,0,0,N/A,N/A,90232,C&I,0,VRP
600,MGB Co-Mingle,606600,Clear 660LT Co-Mingle Car,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,12,C&I,1,VRP
200,Roll On Roll Off,201232,Tip P/Tonne 12M Bin,TON,0,0,1,0,0,RORO,General Waste,6099,C&I,0,VRP
600,MGB Co-Mingle,606672,Clear 660LT Co-Mingle Nil,M3,0.66,0,1,0,0,Rear Lift,Co-Mingle,21856,C&I,1,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,68107,C&I,0,VRP
480,Subcontractor Miscellaneo,480034,Tip P/LTR Waste,LTR,0,0,1,0,0,N/A,N/A,76774,C&I,0,VRP
580,MGB Commercial Recycling,586700,Clear 660LT PaperRec Cart,M3,0.66,0,1,0,0,Rear Lift,Recycling,66771,C&I,1,VRP
