Account_ANZSIC,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Lead_Source,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Account_Number,Area,Banding,Billing_Cycle,Group_Code,Site_Address_City,Site_Address_Postcode,Account_Start_Date,Account_Start_Month_Date,Billing_Address_State,Account_Status,Account_Type,VRP_Instance,VRP_Industrial_Municipal,Paper_Invoice_Billing_Cycle_Flag,SK_Customer,Account_Stop_Date,Account_Restart_Date,Account_Suspend_Date,Account_Stop_Month_Date,Account_Restart_Month_Date,Account_Suspend_Month_Date,Sub_Banding,Account_User_Number,Billing_Address_Postcode,SK_Account_Restart_Date,SK_Account_Restart_Month_Date,SK_Account_Start_Date,SK_Account_Start_Month_Date,SK_Account_Stop_Date,SK_Account_Stop_Month_Date,SK_Account_Suspend_Date,SK_Account_Suspend_Month_Date,Source_System,Accountable_Territory_Manager_Code,Uprate_Category,Company_ID,ANZSIC_Division,ANZSIC_Subdivision,ANZSIC_Group,Futile_Reason_Code,Area_Depot_Description,Site_ID,Is_Contracted,Is_NewBusiness
L671,1,1,0,1,V,14,1,0,19202461,NEP,SME,NBI,GEN,ULTIMO,2007,2006-10-26,2006-10-01,NSW,C,D,310,I,0,3939803,2019-07-12,NULL,NULL,2019-07-01,NULL,NULL,SME,NULL,2012,NULL,NULL,20061026,20061001,20190712,20190701,NULL,NULL,VRP,1222,GEN,5,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,"B,BN,CO,G,L,SH,SL,SO,WA",Erskine Park,NULL,NULL,0
NULL,0,0,0,1,T,30,0,0,27923234,NYY,Mid Market,MEY,GEN,YOUNG,2594,2017-02-10,2017-02-01,NSW,A,D,804,I,0,577727,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,2594,NULL,NULL,20170210,20170201,NULL,NULL,NULL,NULL,VRP,2328,GEN,21,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Young,NULL,0,0
E324,1,1,1,1,N,14,1,0,33023156,VCS,Inside Sales,MEC,GEN,MITCHAM,3132,2015-12-01,2015-12-01,VIC,A,D,345,I,0,1187713,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3132,NULL,NULL,20151201,20151201,NULL,NULL,NULL,NULL,VRP,1210,GEN,8,Construction,Construction Services,Building Completion Services,"B,BN,CO,SO,SH,WA,SL,L,G",Metro Southern,NULL,0,0
G411,1,1,1,1,N,14,1,1,80849591,VCS,NULL,MEC,GEN,SPRINGVALE,3171,2021-10-13,2021-10-01,VIC,A,D,345,I,0,4427022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3171,NULL,NULL,20211013,20211001,NULL,NULL,NULL,NULL,VRP,1318,GEN,8,Retail Trade,Food Retailing,Supermarket and Grocery Stores,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Southern,NULL,1,1
E301,0,1,0,1,A,14,1,0,73054846,WMA,Inside Sales,ME2,GEN,LANDSDALE,6065,2013-05-28,2013-05-01,WA,Z,D,170,I,0,2020102,2018-07-06,NULL,2018-04-23,2018-07-01,NULL,2018-04-01,Inside Sales,73054846,6947,NULL,NULL,20130528,20130501,20180706,20180701,20180423,20180401,VRP,1226,GEN,4,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA,P",Malaga,NULL,NULL,0
E329,1,1,0,1,A,14,0,0,28439066,VBL,SME,M4E,GEN,ROSS CREEK,3351,2015-01-28,2015-01-01,VIC,A,D,824,I,0,4210451,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3351,NULL,NULL,20150128,20150101,NULL,NULL,NULL,NULL,VRP,3224,GEN,23,Construction,Construction Services,Other Construction Services,"B,BN,CO,G,L,SH,SL,SO,WA",Ballarat,NULL,1,0
R911,0,1,0,0,N,14,0,0,27936263,NWW,Unassigned,WEO,GEN,SAN ISIDORE,2650,2017-09-20,2017-09-01,NSW,Z,T,804,I,0,695988,2017-10-17,NULL,NULL,2017-10-01,NULL,NULL,Unassigned,NULL,2650,NULL,NULL,20170920,20170901,20171017,20171001,NULL,NULL,VRP,2328,EXEM,21,Arts and Recreation Services,Sports and Recreation Activities,Sports and Physical Recreation Activities,NULL,Wagga Wagga,NULL,NULL,0
NULL,0,0,0,0,TFA,14,0,0,10374255,QCN,SME,MEO,GEN,CAIRNS,4870,2020-01-03,2020-01-01,QLD,C,T,125,I,0,1900654,2020-02-05,NULL,NULL,2020-02-01,NULL,NULL,SME,FUSCEX,4870,NULL,NULL,20200103,20200101,20200205,20200201,NULL,NULL,VRP,4305,GEN,2,NULL,NULL,NULL,NULL,Cairns,NULL,NULL,0
M692,1,1,1,1,E,14,0,0,73099551,WKA,SME,ME3,L00,KARRATHA,6714,2014-03-19,2014-03-01,WA,A,C,170,I,0,4305256,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6530,NULL,NULL,20140319,20140301,NULL,NULL,NULL,NULL,VRP,6743,GEN,4,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)","Architectural, Engineering and Technical Services","B,BN,CO,G,L,SH,SL,SO,WA",Karratha,NULL,1,0
NULL,0,1,1,1,V,30,0,0,75892085,VNP,SME,MEN,GEN,MORNINGTON,3931,2009-07-01,2009-07-01,VIC,C,B,347,I,0,3973967,2020-05-15,NULL,NULL,2020-05-01,NULL,NULL,SME,.,3931,NULL,NULL,20090701,20090701,20200515,20200501,NULL,NULL,VRP,3288,GEN,9,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Nepean Waste,NULL,NULL,0
G411,0,0,0,0,T,30,0,0,82066469,QBR,National,AND,ALD,LUTWYCHE,4030,2021-04-20,2021-04-01,QLD,A,INP,110,I,0,4222505,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20210420,20210401,NULL,NULL,NULL,NULL,VRP,1500,NAT,1,Retail Trade,Food Retailing,Supermarket and Grocery Stores,"CO,SH,SL,SO",Brisbane North C&I,BRE028,NULL,0
M695,0,0,0,0,T,130,0,0,80764942,VCS,Mid Market,MSO,PDV,CAULFIELD,3162,2019-12-01,2019-12-01,VIC,A,A,345,I,0,4051861,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,3008,NULL,NULL,20191201,20191201,NULL,NULL,NULL,NULL,VRP,3015,STA,8,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",Market Research and Statistical Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Southern,NULL,1,0
K641,1,1,1,1,N,14,1,0,19486267,NEP,Inside Sales,MEO,GEN,CARINGBAH,2229,2016-12-06,2016-12-01,NSW,C,D,310,I,0,1234738,2019-10-11,NULL,NULL,2019-10-01,NULL,NULL,Inside Sales,NULL,2229,NULL,NULL,20161206,20161201,20191011,20191001,NULL,NULL,VRP,2738,GEN,5,Financial and Insurance Services,Auxiliary Finance and Insurance Services,Auxiliary Finance and Investment Services,"B,BN,CO,G,L,SH,SL,SO,WA",Erskine Park,NULL,NULL,0
H451,1,1,1,1,N,14,1,1,80843816,VTN,Inside Sales,MEO,GEN,NORTHCOTE,3070,2021-08-13,2021-08-01,VIC,A,D,345,I,0,4139640,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3073,NULL,NULL,20210813,20210801,NULL,NULL,NULL,NULL,VRP,1333,GEN,8,Accommodation and Food Services,Food and Beverage Services,"Cafes, Restaurants and Takeaway Food Services",",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Northern,NULL,1,0
C151,0,0,0,1,M,30,0,0,28358847,VSY,Mid Market,M7S,INT,ALTONA,5351,2012-11-09,2012-11-01,VIC,A,INP,824,I,0,720224,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,ALTONA,3018,NULL,NULL,20121109,20121101,NULL,NULL,NULL,NULL,VRP,3748,GEN,23,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing",NULL,Mildura,NULL,NULL,0
P802,1,1,1,1,V,14,1,0,28207459,VSY,SME,M7E,GEN,IRYMPLE,3498,2007-10-01,2007-10-01,VIC,A,C,824,I,0,174327,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3498,NULL,NULL,20071001,20071001,NULL,NULL,NULL,NULL,VRP,3294,GEN,23,Education and Training,Preschool and School Education,School Education,"B,BN,CO,G,L,SH,SL,SO,WA",Mildura,NULL,0,0
G411,0,0,0,0,T,30,0,0,13662836,QCA,National,MNW,WOL,BEERWAH,4519,2002-11-26,2002-11-01,QLD,C,INP,701,I,0,701308,2019-02-05,NULL,NULL,2019-02-01,NULL,NULL,National,NULL,4014,NULL,NULL,20021126,20021101,20190205,20190201,NULL,NULL,VRP,1500,NAT,15,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Caloundra,2607,NULL,0
P802,0,1,0,1,A,30,1,0,76182582,VNP,Inside Sales,MBO,GEN,LANGWARRIN,3910,2016-12-20,2016-12-01,VIC,A,A,347,I,1,3993233,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3910,NULL,NULL,20161220,20161201,NULL,NULL,NULL,NULL,VRP,3288,GEN,9,Education and Training,Preschool and School Education,School Education,"B,BN,CO,G,L,SH,SL,SO,WA",Nepean Waste,NULL,0,0
S941,1,1,1,1,TFA,30,1,0,10362650,QMK,SME,MEO,GEN,MACKAY,4740,2019-10-01,2019-10-01,QLD,A,D,125,I,0,403648,NULL,NULL,NULL,NULL,NULL,NULL,TFA,FUSCEX,4740,NULL,NULL,20191001,20191001,NULL,NULL,NULL,NULL,VRP,4271,GEN,2,Other Services,Repair and Maintenance,Automotive Repair and Maintenance,"B,BN,CO,G,L,SH,SL,SO,WA",Mackay,NULL,1,0
N722,1,1,0,1,M,14,0,0,80436992,VSY,SME,M7S,P78,IRYMPLE,3498,2021-01-25,2021-01-01,NSW,A,T,824,I,0,4249410,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2738,NULL,NULL,20210125,20210101,NULL,NULL,NULL,NULL,VRP,3748,COMP,23,Administrative and Support Services,Administrative Services,Travel Agency and Tour Arrangement Services,"B,BN,CO,G,L,SH,SL,SO,WA",Mildura,NULL,NULL,0
L672,0,0,0,1,V,30,0,0,48921772,SSW,SME,M2O,GEN,HENLEY BEACH SOUTH,5022,2019-03-01,2019-03-01,SA,C,D,360,I,1,392541,2019-03-12,NULL,NULL,2019-03-01,NULL,NULL,SME,NULL,5031,NULL,NULL,20190301,20190301,20190312,20190301,NULL,NULL,VRP,5510,LOC,10,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Real Estate Services,NULL,Southern Adelaide Welland,NULL,NULL,0
E301,0,1,0,1,A,130,0,0,49028212,SSW,Mid Market,M4O,J94,WILLYAROO,5255,2021-04-27,2021-04-01,SA,C,T,360,I,0,3656276,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,5031,NULL,NULL,20210427,20210401,NULL,NULL,NULL,NULL,VRP,5500,STA,10,Construction,Building Construction,Residential Building Construction,NULL,Southern Adelaide Welland,NULL,NULL,0
NULL,0,0,0,0,TFA,14,0,0,18412279,QCP,SME,MEO,GEN,DARRA,4076,2019-11-01,2019-11-01,VIC,C,INP,110,I,0,4334546,2021-03-16,NULL,NULL,2021-03-01,NULL,NULL,TFA,CEMENTAUST,3170,NULL,NULL,20191101,20191101,20210316,20210301,NULL,NULL,VRP,4746,GEN,1,NULL,NULL,NULL,NULL,Brisbane South C&I,NULL,NULL,0
B109,0,0,0,0,TFA,30,0,0,73436892,WKA,SME,ME3,GEN,WICKHAM,6720,2021-01-19,2021-01-01,WA,A,D,170,I,0,2397830,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6722,NULL,NULL,20210119,20210101,NULL,NULL,NULL,NULL,VRP,6743,GEN,4,Mining,Exploration and Other Mining Support Services,Other Mining Support Services,NULL,Karratha,NULL,0,0
NULL,0,1,0,1,N,30,0,0,76191852,VNP,SME,MEN,FCC,FRANKSTON,3199,2018-04-13,2018-04-01,VIC,C,A,347,I,0,131369,2020-05-12,NULL,NULL,2020-05-01,NULL,NULL,SME,NULL,3199,NULL,NULL,20180413,20180401,20200512,20200501,NULL,NULL,VRP,3748,GEN,9,NULL,NULL,NULL,NULL,Nepean Waste,NULL,NULL,0
E301,1,1,1,1,T,14,1,0,80552448,NEP,Inside Sales,MEO,GEN,PRESTONS,2170,2019-07-01,2019-07-01,NSW,C,D,310,I,0,1508606,2021-06-25,NULL,NULL,2021-06-01,NULL,NULL,Inside Sales,998934,2170,NULL,NULL,20190701,20190701,20210625,20210601,NULL,NULL,VRP,2332,GEN,5,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",Erskine Park,NULL,NULL,0
NULL,0,1,0,1,N,14,0,0,80761778,VAA,SME,MCE,GEN,DANDENONG,3175,2019-10-18,2019-10-01,VIC,C,T,345,I,0,475442,2020-12-09,NULL,NULL,2020-12-01,NULL,NULL,SME,NULL,3062,NULL,NULL,20191018,20191001,20201209,20201201,NULL,NULL,VRP,3265,F1Y,8,NULL,NULL,NULL,NULL,Cleanskip Vic,NULL,NULL,0
G411,0,0,0,0,T,30,0,0,18795659,NAR,National,MCN,COL,ARMIDALE,2350,2017-08-01,2017-08-01,QLD,A,D,320,I,0,380364,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20170801,20170801,NULL,NULL,NULL,NULL,VRP,1527,NAT,6,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Armidale,8760,1,0
E301,0,0,0,0,E,0,0,0,82055579,QSS,SME,DEC,GEN,BURPENGARY,4505,2021-03-05,2021-03-01,QLD,C,ST,110,I,0,3592036,2021-07-25,NULL,NULL,2021-07-01,NULL,NULL,SME,FUSCEX,4505,NULL,NULL,20210305,20210301,20210725,20210701,NULL,NULL,VRP,4295,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
L672,1,1,1,1,E,14,1,0,27961624,NBB,SME,MEB,GEN,BATEMANS BAY,2536,2018-12-03,2018-12-01,NSW,A,T,804,I,0,2051641,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2536,NULL,NULL,20181203,20181201,NULL,NULL,NULL,NULL,VRP,2239,RESI,21,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Real Estate Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Batemans Bay,NULL,NULL,0
G412,0,1,1,1,N,14,1,0,32650931,VTN,Inside Sales,M2O,GEN,BRUNSWICK,3056,1994-08-15,1994-08-01,VIC,C,D,345,I,1,1235130,2020-06-22,NULL,2018-03-23,2020-06-01,NULL,2018-03-01,Inside Sales,3243014,3056,NULL,NULL,19940815,19940801,20200622,20200601,20180323,20180301,VRP,3748,GEN,8,Retail Trade,Food Retailing,Specialised Food Retailing,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Northern,NULL,NULL,0
NULL,1,1,1,1,TFA,30,1,0,73473088,WGT,SME,ME3,K24,GERALDTON,6530,2021-10-04,2021-10-01,WA,A,A,170,I,0,3683269,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6531,NULL,NULL,20211004,20211001,NULL,NULL,NULL,NULL,VRP,6744,GEN,4,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Geraldton,NULL,0,0
C251,1,1,1,1,C,14,1,0,19460387,NEP,SME,MEO,GEN,BEXLEY,2207,2016-02-12,2016-02-01,NSW,A,B,310,I,0,4412147,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2207,NULL,NULL,20160212,20160201,NULL,NULL,NULL,NULL,VRP,2312,GEN,5,Manufacturing,Furniture and Other Manufacturing,Furniture Manufacturing,"B,BN,CO,G,L,M,SH,SL,SO,WA",Erskine Park,NULL,1,0
C191,1,1,1,1,A,14,1,0,80737287,VTN,Inside Sales,MEC,GEN,SPRINGVALE,3171,2018-11-28,2018-11-01,VIC,A,D,345,I,0,665610,NULL,NULL,2021-10-17,NULL,NULL,2021-10-01,Inside Sales,NULL,3171,NULL,NULL,20181128,20181101,NULL,NULL,20211017,20211001,VRP,1351,GEN,8,Manufacturing,Polymer Product and Rubber Product Manufacturing,Polymer Product Manufacturing,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Northern,NULL,1,0
E301,0,0,0,0,O,30,0,0,73340493,WTM,SME,ME2,F40,FLOREAT,6014,2019-03-26,2019-03-01,WA,Z,C,170,I,0,1686784,2019-03-31,NULL,NULL,2019-03-01,NULL,NULL,SME,MATERA,6914,NULL,NULL,20190326,20190301,20190331,20190301,NULL,NULL,VRP,6501,SPEC,4,Construction,Building Construction,Residential Building Construction,NULL,Matera,NULL,NULL,0
E301,0,0,0,1,E,14,0,0,53908475,WES,SME,WME,GEN,PINK LAKE,6450,2018-01-15,2018-01-01,WA,Z,D,735,I,0,608621,2018-07-19,NULL,NULL,2018-07-01,NULL,NULL,SME,NULL,6450,NULL,NULL,20180115,20180101,20180719,20180701,NULL,NULL,VRP,6700,F1Y,18,Construction,Building Construction,Residential Building Construction,NULL,WB Esperance IND,NULL,NULL,0
NULL,1,1,1,1,M,14,1,1,81517604,NCB,Inside Sales,MEO,GEN,CANBERRA,2601,2021-05-19,2021-05-01,ACT,A,D,804,I,0,3660473,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,2602,NULL,NULL,20210519,20210501,NULL,NULL,NULL,NULL,VRP,2306,GEN,21,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Canberra,NULL,1,0
P801,0,0,0,0,T,30,0,0,10337541,QJO,National,NN8,G8E,INNISFAIL,4860,2017-11-08,2017-11-01,QLD,A,INP,125,I,0,4227370,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20171108,20171101,NULL,NULL,NULL,NULL,VRP,1530,NAT,2,Education and Training,Preschool and School Education,Preschool Education,"B,BN,CO,G,L,SH,SL,SO,WA",Innisfail,E14570,NULL,0
O754,0,0,0,1,E,130,0,0,32666020,VCS,SME,MEC,PDV,GLEN WAVERLEY,3150,2004-06-22,2004-06-01,VIC,Z,D,345,I,0,2329537,2019-06-30,NULL,NULL,2019-06-01,NULL,NULL,SME,NULL,3150,NULL,NULL,20040622,20040601,20190630,20190601,NULL,NULL,VRP,3296,GEN,8,Public Administration and Safety,Public Administration,Justice,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Southern,NULL,NULL,0
C151,0,0,0,0,T,130,0,0,80806892,VTN,National,MSO,OPA,HEIDELBERG WEST,3081,2020-09-23,2020-09-01,VIC,C,RCT,345,I,0,4168804,2021-09-10,NULL,NULL,2021-09-01,NULL,NULL,National,CLE3100,3018,NULL,NULL,20200923,20200901,20210910,20210901,NULL,NULL,VRP,1523,NAT,8,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing",NULL,Metro Northern,NULL,NULL,0
NULL,0,0,0,1,N,45,0,0,48565715,SRA,Mid Market,M4O,917,LEWISTON,5501,2007-05-15,2007-05-01,SA,A,A,360,I,0,4295690,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,5037,NULL,NULL,20070515,20070501,NULL,NULL,NULL,NULL,VRP,NULL,COMP,10,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Remove All Org,NULL,0,0
C133,1,1,1,1,A,14,1,0,80812712,VCS,Inside Sales,MEC,GEN,CROYDON,3136,2020-11-20,2020-11-01,VIC,A,D,345,I,0,2389459,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3076,NULL,NULL,20201120,20201101,NULL,NULL,NULL,NULL,VRP,3265,GEN,8,Manufacturing,"Textile, Leather, Clothing and Footwear Manufacturing",Textile Product Manufacturing,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Southern,NULL,1,0
J570,0,0,0,0,T,30,0,0,49007832,SPA,National,TNS,TLS,SMITHFIELD,5114,2020-11-17,2020-11-01,QLD,A,INP,360,I,0,4285941,NULL,NULL,NULL,NULL,NULL,NULL,National,NULL,4014,NULL,NULL,20201117,20201101,NULL,NULL,NULL,NULL,VRP,1528,NAT,10,Information Media and Telecommunications,Internet Publishing and Broadcasting,Internet Publishing and Broadcasting,NULL,Port Adelaide,12394,NULL,0
NULL,0,0,0,1,N,NULL,1,0,32980038,VCS,SME,MSO,THE,FOREST HILL,3131,2014-03-04,2014-03-01,VIC,Z,B,345,I,0,760529,2018-08-21,NULL,NULL,2018-08-01,NULL,NULL,SME,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,8,NULL,NULL,NULL,NULL,Metro Southern,NULL,NULL,0
NULL,0,0,0,0,CDS,30,0,0,18495154,QPK,Mid Market,MSO,JJR,WOOLLOONGABBA,4102,2020-08-01,2020-08-01,QLD,A,T,110,I,0,237472,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,4127,NULL,NULL,20200801,20200801,NULL,NULL,NULL,NULL,VRP,NULL,COMP,1,NULL,NULL,NULL,NULL,Pinkenba Resource Recovery,NULL,NULL,0
Q840,0,0,0,0,C,30,0,0,49010995,SPA,Mid Market,MEI,830,GOODWOOD,5034,2020-12-11,2020-12-01,SA,C,A,360,I,0,2392281,2021-10-07,NULL,NULL,2021-10-01,NULL,NULL,Mid Market,NULL,5034,NULL,NULL,20201211,20201201,20211007,20211001,NULL,NULL,VRP,5009,STA,10,Health Care and Social Assistance,Hospitals,Hospitals,NULL,Port Adelaide,NULL,NULL,0
NULL,0,0,0,1,V,14,0,0,53870901,WES,Mid Market,WMS,MES,ESPERANCE,6450,2016-10-01,2016-10-01,WA,Z,C,735,I,0,2295887,2019-06-30,NULL,NULL,2019-06-01,NULL,NULL,Mid Market,NULL,6450,NULL,NULL,20161001,20161001,20190630,20190601,NULL,NULL,VRP,6709,LOC,18,NULL,NULL,NULL,NULL,WB Esperance IND,NULL,NULL,0
E301,1,1,1,1,C,30,1,0,28315487,VBL,SME,M4E,GEN,BALLARAT,3350,2011-11-02,2011-11-01,VIC,A,C,824,I,0,1112184,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3355,NULL,NULL,20111102,20111101,NULL,NULL,NULL,NULL,VRP,3224,GEN,23,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",Ballarat,NULL,1,0
J551,0,1,1,1,B,30,0,0,28079935,VGL,SME,M8E,GEN,WAURN PONDS,3216,2005-08-24,2005-08-01,VIC,A,B,824,I,0,2277198,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3216,NULL,NULL,20050824,20050801,NULL,NULL,NULL,NULL,VRP,3284,GEN,23,Information Media and Telecommunications,Motion Picture and Sound Recording Activities,Motion Picture and Video Activities,"B,BN,CO,G,L,SH,SL,SO,WA",Geelong,NULL,0,0
G400,0,0,0,0,T,30,0,0,18446151,QCP,National,RNL,CAL,JINDALEE,4074,2020-02-06,2020-02-01,QLD,A,INP,110,I,0,4276034,NULL,NULL,NULL,NULL,NULL,NULL,National,FUSCEX,4014,NULL,NULL,20200206,20200201,NULL,NULL,NULL,NULL,VRP,1500,NAT,1,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Brisbane South C&I,11737,NULL,0
C203,0,0,0,0,T,30,0,0,33093323,VTN,National,PNT,FUL,DERRIMUT,3026,2017-09-08,2017-09-01,QLD,C,INP,345,I,0,1734766,2019-09-23,NULL,NULL,2019-09-01,NULL,NULL,National,NULL,4014,NULL,NULL,20170908,20170901,20190923,20190901,NULL,NULL,VRP,1531,NAT,8,Manufacturing,Non-Metallic Mineral Product Manufacturing,"Cement, Lime, Plaster and Concrete Product Manufacturing",NULL,Metro Northern,66282,NULL,0
F350,1,1,1,1,N,130,1,0,48985534,SPA,SME,M4O,603,NURIOOTPA,5355,2020-07-02,2020-07-01,SA,A,B,360,I,0,4646681,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,5352,NULL,NULL,20200702,20200701,NULL,NULL,NULL,NULL,VRP,5201,GEN,10,Wholesale Trade,Motor Vehicle and Motor Vehicle Parts Wholesaling,Motor Vehicle and Motor Vehicle Parts Wholesaling,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,0
NULL,0,0,0,1,V,30,0,0,48894272,SSW,Inside Sales,MEI,GEN,ROSTREVOR,5073,2018-08-21,2018-08-01,SA,C,T,360,I,0,1818003,2018-09-01,NULL,NULL,2018-09-01,NULL,NULL,Inside Sales,NULL,5081,NULL,NULL,20180821,20180801,20180901,20180901,NULL,NULL,VRP,5510,LOC,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
NULL,0,0,0,0,W,0,0,0,73424668,WMA,SME,WE4,GEN,FORRESTFIELD,6058,2020-10-13,2020-10-01,WA,C,ST,170,I,0,2383194,2021-03-09,NULL,NULL,2021-03-01,NULL,NULL,SME,WEBWA,6090,NULL,NULL,20201013,20201001,20210309,20210301,NULL,NULL,VRP,6501,GEN,4,NULL,NULL,NULL,NULL,Malaga,NULL,NULL,0
G427,0,0,0,0,T,30,0,0,80839000,VTN,SME,MSO,CCV,PRAHRAN,3181,2021-07-01,2021-07-01,WA,C,B,345,I,0,3667547,2021-11-01,NULL,NULL,2021-11-01,NULL,NULL,SME,NULL,6000,NULL,NULL,20210701,20210701,20211101,20211101,NULL,NULL,VRP,6273,STA,8,Retail Trade,Other Store-Based Retailing,Pharmaceutical and Other Store-Based Retailing,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Northern,NULL,NULL,0
E301,0,0,0,0,TFA,30,0,0,82084027,QSS,Inside Sales,MEC,M83,SCARBOROUGH,4020,2021-06-17,2021-06-01,QLD,A,T,110,I,0,3665553,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,FUSCEX,4509,NULL,NULL,20210617,20210601,NULL,NULL,NULL,NULL,VRP,4295,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
H451,1,1,1,1,N,14,1,1,18844035,NWY,Inside Sales,MEO,GEN,THE ENTRANCE,2261,2020-08-20,2020-08-01,NSW,L,D,320,I,0,1936847,2021-07-30,NULL,NULL,2021-07-01,NULL,NULL,Inside Sales,NULL,2261,NULL,NULL,20200820,20200801,20210730,20210701,NULL,NULL,VRP,1340,GEN,6,Accommodation and Food Services,Food and Beverage Services,"Cafes, Restaurants and Takeaway Food Services",",B,BN,CO,G,L,SH,SL,SO,WA,",Wyong,NULL,NULL,0
E301,0,0,0,0,TFA,30,0,0,18476846,QSS,Inside Sales,MEC,N39,COOMERA,4209,2020-07-07,2020-07-01,QLD,C,T,110,I,0,1425134,2020-07-20,NULL,NULL,2020-07-01,NULL,NULL,Inside Sales,FUSCEX,4218,NULL,NULL,20200707,20200701,20200720,20200701,NULL,NULL,VRP,4296,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
Q852,1,1,1,1,C,14,0,0,27912256,NWP,SME,MEG,GEN,BEGA,2550,2016-08-24,2016-08-01,NSW,A,D,804,I,0,1504131,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2550,NULL,NULL,20160824,20160801,NULL,NULL,NULL,NULL,VRP,2239,GEN,21,Health Care and Social Assistance,Medical and Other Health Care Services,Pathology and Diagnostic Imaging Services,"B,BN,CO,G,L,SH,SL,SO,WA",Bega,NULL,0,0
